sinp                   lambda3  tanbeta  sinbma       widthA        MA            widthH        MH            FracWA      FracWH
0.3                    3        2        0.99995      6.651287e+00  4.100000e+02  1.743691e-01  2.600000e+02  0.0162227   0.00067065
0.3                    3        2        0.9949874    6.740831e+00  4.100000e+02  3.766139e-01  2.600000e+02  0.0164411   0.00144852
0.3                    3        2        0.979795897  7.054337e+00  4.100000e+02  9.848516e-01  2.600000e+02  0.0172057   0.00378789
0.3                    3        3        0.99995      5.162563e+00  4.100000e+02  1.898736e-01  2.600000e+02  0.0125916   0.000730283
0.3                    3        3        0.9949874    5.151859e+00  4.100000e+02  3.729351e-01  2.600000e+02  0.0125655   0.00143437
0.3                    3        3        0.979795897  5.406048e+00  4.100000e+02  8.897064e-01  2.600000e+02  0.0131855   0.00342195
0.3                    3        4        0.99995      4.796156e+00  4.100000e+02  2.126547e-01  2.600000e+02  0.0116979   0.000817903
0.3                    3        4        0.9949874    4.590109e+00  4.100000e+02  3.635821e-01  2.600000e+02  0.0111954   0.00139839
0.3                    3        4        0.979795897  4.796332e+00  4.100000e+02  7.570663e-01  2.600000e+02  0.0116984   0.00291179
0.3                    3        5        0.99995      4.785972e+00  4.100000e+02  2.410761e-01  2.600000e+02  0.0116731   0.000927216
0.3                    3        5        0.9949874    4.297021e+00  4.100000e+02  3.479521e-01  2.600000e+02  0.0104805   0.00133828
0.3                    3        5        0.979795897  4.584905e+00  4.100000e+02  6.179760e-01  2.600000e+02  0.0111827   0.00237683
0.3                    3        6        0.99995      4.938594e+00  4.100000e+02  2.742791e-01  2.600000e+02  0.0120454   0.00105492
0.3                    3        6        0.9949874    4.104442e+00  4.100000e+02  3.282426e-01  2.600000e+02  0.0100108   0.00126247
0.3                    3        6        0.979795897  4.776769e+00  4.100000e+02  5.160227e-01  2.600000e+02  0.0116507   0.0019847
0.3                    3        8        0.99995      5.494894e+00  4.100000e+02  3.523986e-01  2.600000e+02  0.0134022   0.00135538
0.3                    3        8        0.9949874    3.972403e+00  4.100000e+02  2.967711e-01  2.600000e+02  0.00968879  0.00114143
0.3                    3        8        0.979795897  7.296800e+00  4.100000e+02  6.652473e-01  2.600000e+02  0.0177971   0.00255864
0.3                    4        1        0.99995      1.611484e+01  4.100000e+02  1.734209e-01  2.600000e+02  0.0393045   0.000667003
0.3                    4        1        0.9949874    1.619378e+01  4.100000e+02  2.254368e-01  2.600000e+02  0.039497    0.000867065
0.3                    4        1        0.979795897  1.643658e+01  4.100000e+02  3.977485e-01  2.600000e+02  0.0400892   0.0015298
0.3                    4        2        0.99995      7.303104e+00  4.100000e+02  1.698643e-01  2.600000e+02  0.0178124   0.000653324
0.3                    4        2        0.9949874    7.503367e+00  4.100000e+02  2.191721e-01  2.600000e+02  0.0183009   0.00084297
0.3                    4        2        0.979795897  7.864895e+00  4.100000e+02  3.566364e-01  2.600000e+02  0.0191827   0.00137168
0.3                    4        3        0.99995      5.773165e+00  4.100000e+02  1.802632e-01  2.600000e+02  0.0140809   0.00069332
0.3                    4        3        0.9949874    6.191405e+00  4.100000e+02  2.403906e-01  2.600000e+02  0.015101    0.000924579
0.3                    4        3        0.979795897  6.825504e+00  4.100000e+02  4.025063e-01  2.600000e+02  0.0166476   0.0015481
0.3                    4        4        0.99995      5.367040e+00  4.100000e+02  1.979570e-01  2.600000e+02  0.0130903   0.000761373
0.3                    4        4        0.9949874    6.201268e+00  4.100000e+02  2.923246e-01  2.600000e+02  0.015125    0.00112433
0.3                    4        4        0.979795897  7.448030e+00  4.100000e+02  5.785900e-01  2.600000e+02  0.0181659   0.00222535
0.3                    4        5        0.99995      5.329228e+00  4.100000e+02  2.226504e-01  2.600000e+02  0.0129981   0.000856348
0.3                    4        5        0.9949874    6.886200e+00  4.100000e+02  3.868747e-01  2.600000e+02  0.0167956   0.00148798
0.3                    4        5        0.979795897  9.320148e+00  4.100000e+02  9.525983e-01  2.600000e+02  0.0227321   0.00366384
0.3                    4        6        0.99995      5.477517e+00  4.100000e+02  2.547438e-01  2.600000e+02  0.0133598   0.000979784
0.3                    4        6        0.9949874    8.188257e+00  4.100000e+02  5.388804e-01  2.600000e+02  0.0199714   0.00207262
0.3                    4        6        0.979795897  1.266997e+01  4.100000e+02  1.607714e+00  2.600000e+02  0.0309024   0.00618352
0.3                    4        8        0.99995      6.138431e+00  4.100000e+02  3.434636e-01  2.600000e+02  0.0149718   0.00132101
0.3                    4        8        0.9949874    1.304162e+01  4.100000e+02  1.086255e+00  2.600000e+02  0.0318088   0.0041779
0.3                    4        8        0.979795897  2.564368e+01  4.100000e+02  4.164915e+00  2.600000e+02  0.0625456   0.0160189
0.3                    6        1        0.99995      2.233862e+01  4.100000e+02  1.763716e-01  2.600000e+02  0.0544844   0.000678352
0.3                    6        1        0.9949874    2.233939e+01  4.100000e+02  5.043210e-01  2.600000e+02  0.0544863   0.0019397
0.3                    6        1        0.979795897  2.234872e+01  4.100000e+02  1.330337e+00  2.600000e+02  0.0545091   0.00511668
0.3                    6        2        0.99995      1.495572e+01  4.100000e+02  3.248554e-01  2.600000e+02  0.0364774   0.00124944
0.3                    6        2        0.9949874    1.568344e+01  4.100000e+02  7.605041e-01  2.600000e+02  0.0382523   0.00292502
0.3                    6        2        0.979795897  1.645012e+01  4.100000e+02  2.476948e+00  2.600000e+02  0.0401222   0.00952672
0.3                    6        3        0.99995      1.647603e+01  4.100000e+02  6.718790e-01  2.600000e+02  0.0401854   0.00258415
0.3                    6        3        0.9949874    1.833720e+01  4.100000e+02  1.266145e+00  2.600000e+02  0.0447249   0.00486979
0.3                    6        3        0.979795897  2.040124e+01  4.100000e+02  4.120537e+00  2.600000e+02  0.0497591   0.0158482
0.3                    6        4        0.99995      2.045437e+01  4.100000e+02  1.177005e+00  2.600000e+02  0.0498887   0.00452694
0.3                    6        4        0.9949874    2.423428e+01  4.100000e+02  2.026344e+00  2.600000e+02  0.059108    0.00779363
0.3                    6        4        0.979795897  2.862880e+01  4.100000e+02  6.433118e+00  2.600000e+02  0.0698263   0.0247428
0.3                    6        5        0.99995      2.612175e+01  4.100000e+02  1.837860e+00  2.600000e+02  0.0637116   0.00706869
0.3                    6        5        0.9949874    3.292735e+01  4.100000e+02  3.076276e+00  2.600000e+02  0.0803106   0.0118318
0.3                    6        5        0.979795897  4.116664e+01  4.100000e+02  9.578877e+00  2.600000e+02  0.100406    0.0368418
0.3                    6        6        0.99995      3.331141e+01  4.100000e+02  2.656176e+00  2.600000e+02  0.0812473   0.0102161
0.3                    6        6        0.9949874    4.458092e+01  4.100000e+02  4.455902e+00  2.600000e+02  0.108734    0.0171381
0.3                    6        6        0.979795897  5.807955e+01  4.100000e+02  1.372858e+01  2.600000e+02  0.141657    0.0528022
0.3                    6        8        0.99995      5.189210e+01  4.100000e+02  4.776045e+00  2.600000e+02  0.126566    0.0183694
0.3                    6        8        0.9949874    7.747384e+01  4.100000e+02  8.377003e+00  2.600000e+02  0.188961    0.0322192
0.3                    6        8        0.979795897  1.110783e+02  4.100000e+02  2.578056e+01  2.600000e+02  0.270923    0.099156
0.3                    8        1        0.99995      3.517788e+01  4.100000e+02  1.875125e-01  2.600000e+02  0.0857997   0.000721202
0.3                    8        1        0.9949874    3.506497e+01  4.100000e+02  1.578208e+00  2.600000e+02  0.0855243   0.00607003
0.3                    8        1        0.979795897  3.473405e+01  4.100000e+02  5.160367e+00  2.600000e+02  0.0847172   0.0198476
0.3                    8        2        0.99995      3.119028e+01  4.100000e+02  6.985138e-01  2.600000e+02  0.0760739   0.00268659
0.3                    8        2        0.9949874    3.288833e+01  4.100000e+02  2.443457e+00  2.600000e+02  0.0802154   0.00939791
0.3                    8        2        0.979795897  3.451016e+01  4.100000e+02  9.099583e+00  2.600000e+02  0.0841711   0.0349984
0.3                    8        3        0.99995      3.995306e+01  4.100000e+02  1.844610e+00  2.600000e+02  0.0974465   0.00709465
0.3                    8        3        0.9949874    4.352688e+01  4.100000e+02  4.013024e+00  2.600000e+02  0.106163    0.0154347
0.3                    8        3        0.979795897  4.779419e+01  4.100000e+02  1.409514e+01  2.600000e+02  0.116571    0.0542121
0.3                    8        4        0.99995      5.381459e+01  4.100000e+02  3.500645e+00  2.600000e+02  0.131255    0.013464
0.3                    8        4        0.9949874    6.152147e+01  4.100000e+02  6.262408e+00  2.600000e+02  0.150052    0.0240862
0.3                    8        4        0.979795897  7.021524e+01  4.100000e+02  2.056962e+01  2.600000e+02  0.171257    0.0791139
0.3                    8        5        0.99995      7.280716e+01  4.100000e+02  5.655819e+00  2.600000e+02  0.177578    0.0217531
0.3                    8        5        0.9949874    8.612408e+01  4.100000e+02  9.247751e+00  2.600000e+02  0.210059    0.0355683
0.3                    8        5        0.979795897  1.016683e+02  4.100000e+02  2.881453e+01  2.600000e+02  0.247971    0.110825
0.3                    8        6        0.99995      9.634615e+01  4.100000e+02  8.311611e+00  2.600000e+02  0.234991    0.0319677
0.3                    8        6        0.9949874    1.176961e+02  4.100000e+02  1.303392e+01  2.600000e+02  0.287064    0.0501305
0.3                    8        6        0.979795897  1.432596e+02  4.100000e+02  3.909944e+01  2.600000e+02  0.349414    0.150382
0.3                    8        8        0.99995      1.570051e+02  4.100000e+02  1.514256e+01  2.600000e+02  0.382939    0.0582406
0.3                    8        8        0.9949874    2.038749e+02  4.100000e+02  2.328346e+01  2.600000e+02  0.497256    0.0895518
0.3                    8        8        0.979795897  2.622102e+02  4.100000e+02  6.688463e+01  2.600000e+02  0.639537    0.257249
0.5                    2        1        0.99995      1.778849e+01  4.100000e+02  4.655013e-01  2.600000e+02  0.0433866   0.00179039
0.5                    2        1        0.9949874    1.792377e+01  4.100000e+02  1.038115e+00  2.600000e+02  0.0437165   0.00399275
0.5                    2        1        0.979795897  1.833455e+01  4.100000e+02  2.691266e+00  2.600000e+02  0.0447184   0.010351
0.5                    2        2        0.99995      1.180674e+01  4.100000e+02  9.473772e-01  2.600000e+02  0.0287969   0.00364376
0.5                    2        2        0.9949874    1.183675e+01  4.100000e+02  1.367957e+00  2.600000e+02  0.0288701   0.00526137
0.5                    2        2        0.979795897  1.221889e+01  4.100000e+02  3.156468e+00  2.600000e+02  0.0298022   0.0121403
0.5                    2        3        0.99995      1.329905e+01  4.100000e+02  2.008973e+00  2.600000e+02  0.0324367   0.00772682
0.5                    2        3        0.9949874    1.258564e+01  4.100000e+02  2.079186e+00  2.600000e+02  0.0306967   0.00799687
0.5                    2        3        0.979795897  1.234590e+01  4.100000e+02  3.714069e+00  2.600000e+02  0.030112    0.0142849
0.5                    2        4        0.99995      1.677611e+01  4.100000e+02  3.507346e+00  2.600000e+02  0.0409173   0.0134898
0.5                    2        4        0.9949874    1.441699e+01  4.100000e+02  2.910736e+00  2.600000e+02  0.0351634   0.0111951
0.5                    2        4        0.979795897  1.283170e+01  4.100000e+02  4.084333e+00  2.600000e+02  0.0312968   0.015709
0.5                    2        5        0.99995      2.158976e+01  4.100000e+02  5.412282e+00  2.600000e+02  0.052658    0.0208165
0.5                    2        5        0.9949874    1.647902e+01  4.100000e+02  3.749928e+00  2.600000e+02  0.0401927   0.0144228
0.5                    2        5        0.979795897  1.285393e+01  4.100000e+02  4.163864e+00  2.600000e+02  0.031351    0.0160149
0.5                    2        6        0.99995      2.755513e+01  4.100000e+02  7.705618e+00  2.600000e+02  0.0672076   0.029637
0.5                    2        6        0.9949874    1.840974e+01  4.100000e+02  4.513509e+00  2.600000e+02  0.0449018   0.0173597
0.5                    2        6        0.979795897  1.218935e+01  4.100000e+02  3.922824e+00  2.600000e+02  0.0297301   0.0150878
0.5                    2        8        0.99995      4.268163e+01  4.100000e+02  1.339669e+01  2.600000e+02  0.104102    0.0515257
0.5                    2        8        0.9949874    2.108669e+01  4.100000e+02  5.573503e+00  2.600000e+02  0.051431    0.0214365
0.5                    2        8        0.979795897  9.183428e+00  4.100000e+02  2.694546e+00  2.600000e+02  0.0223986   0.0103636
0.5                    3        1        0.99995      1.561362e+01  4.100000e+02  4.617632e-01  2.600000e+02  0.038082    0.00177601
0.5                    3        1        0.9949874    1.570510e+01  4.100000e+02  6.711147e-01  2.600000e+02  0.0383051   0.00258121
0.5                    3        1        0.979795897  1.598675e+01  4.100000e+02  1.307073e+00  2.600000e+02  0.0389921   0.0050272
0.5                    3        2        0.99995      8.467750e+00  4.100000e+02  5.155315e-01  2.600000e+02  0.020653    0.00198281
0.5                    3        2        0.9949874    8.522463e+00  4.100000e+02  6.822259e-01  2.600000e+02  0.0207865   0.00262395
0.5                    3        2        0.979795897  8.784787e+00  4.100000e+02  1.265577e+00  2.600000e+02  0.0214263   0.0048676
0.5                    3        3        0.99995      7.469592e+00  4.100000e+02  6.459346e-01  2.600000e+02  0.0182185   0.00248436
0.5                    3        3        0.9949874    7.294318e+00  4.100000e+02  7.099577e-01  2.600000e+02  0.017791    0.00273061
0.5                    3        3        0.979795897  7.420720e+00  4.100000e+02  1.170944e+00  2.600000e+02  0.0180993   0.00450363
0.5                    3        4        0.99995      7.476384e+00  4.100000e+02  8.254502e-01  2.600000e+02  0.0182351   0.00317481
0.5                    3        4        0.9949874    6.853190e+00  4.100000e+02  7.094399e-01  2.600000e+02  0.0167151   0.00272862
0.5                    3        4        0.979795897  6.869364e+00  4.100000e+02  1.033468e+00  2.600000e+02  0.0167545   0.00397488
0.5                    3        5        0.99995      7.848920e+00  4.100000e+02  1.046468e+00  2.600000e+02  0.0191437   0.00402488
0.5                    3        5        0.9949874    6.573461e+00  4.100000e+02  6.771280e-01  2.600000e+02  0.0160328   0.00260434
0.5                    3        5        0.979795897  6.775150e+00  4.100000e+02  9.535862e-01  2.600000e+02  0.0165248   0.00366764
0.5                    3        6        0.99995      8.420819e+00  4.100000e+02  1.303594e+00  2.600000e+02  0.0205386   0.00501382
0.5                    3        6        0.9949874    6.344618e+00  4.100000e+02  6.278457e-01  2.600000e+02  0.0154747   0.00241479
0.5                    3        6        0.979795897  7.427771e+00  4.100000e+02  1.099267e+00  2.600000e+02  0.0181165   0.00422795
0.5                    3        8        0.99995      9.937282e+00  4.100000e+02  1.907298e+00  2.600000e+02  0.0242373   0.00733576
0.5                    3        8        0.9949874    6.251129e+00  4.100000e+02  6.201105e-01  2.600000e+02  0.0152467   0.00238504
0.5                    3        8        0.979795897  1.347824e+01  4.100000e+02  3.070765e+00  2.600000e+02  0.0328738   0.0118106
0.5                    4        1        0.99995      1.712119e+01  4.100000e+02  4.601373e-01  2.600000e+02  0.041759    0.00176976
0.5                    4        1        0.9949874    1.715085e+01  4.100000e+02  5.093153e-01  2.600000e+02  0.0418313   0.0019589
0.5                    4        1        0.979795897  1.725124e+01  4.100000e+02  6.730387e-01  2.600000e+02  0.0420762   0.00258861
0.5                    4        2        0.99995      9.960477e+00  4.100000e+02  4.915014e-01  2.600000e+02  0.0242938   0.00189039
0.5                    4        2        0.9949874    1.026852e+01  4.100000e+02  5.512555e-01  2.600000e+02  0.0250452   0.00212021
0.5                    4        2        0.979795897  1.064068e+01  4.100000e+02  6.847670e-01  2.600000e+02  0.0259529   0.00263372
0.5                    4        3        0.99995      8.867280e+00  4.100000e+02  5.825370e-01  2.600000e+02  0.0216275   0.00224053
0.5                    4        3        0.9949874    9.674728e+00  4.100000e+02  7.414742e-01  2.600000e+02  0.0235969   0.00285182
0.5                    4        3        0.979795897  1.067215e+01  4.100000e+02  9.814731e-01  2.600000e+02  0.0260296   0.0037749
0.5                    4        4        0.99995      8.781561e+00  4.100000e+02  7.228207e-01  2.600000e+02  0.0214184   0.00278008
0.5                    4        4        0.9949874    1.054522e+01  4.100000e+02  1.144244e+00  2.600000e+02  0.02572     0.00440094
0.5                    4        4        0.979795897  1.295626e+01  4.100000e+02  1.781710e+00  2.600000e+02  0.0316006   0.00685273
0.5                    4        5        0.99995      9.088454e+00  4.100000e+02  9.150925e-01  2.600000e+02  0.022167    0.00351959
0.5                    4        5        0.9949874    1.251794e+01  4.100000e+02  1.851127e+00  2.600000e+02  0.0305316   0.00711972
0.5                    4        5        0.979795897  1.768262e+01  4.100000e+02  3.381207e+00  2.600000e+02  0.0431283   0.0130046
0.5                    4        6        0.99995      9.647502e+00  4.100000e+02  1.163672e+00  2.600000e+02  0.0235305   0.00447566
0.5                    4        6        0.9949874    1.574976e+01  4.100000e+02  2.971372e+00  2.600000e+02  0.038414    0.0114284
0.5                    4        6        0.979795897  2.570759e+01  4.100000e+02  6.143983e+00  2.600000e+02  0.0627014   0.0236307
0.5                    4        8        0.99995      1.140426e+01  4.100000e+02  1.849190e+00  2.600000e+02  0.0278153   0.00711227
0.5                    4        8        0.9949874    2.731530e+01  4.100000e+02  6.971252e+00  2.600000e+02  0.0666227   0.0268125
0.5                    4        8        0.979795897  5.506145e+01  4.100000e+02  1.694913e+01  2.600000e+02  0.134296    0.065189
0.5                    6        1        0.99995      3.153323e+01  4.100000e+02  4.632214e-01  2.600000e+02  0.0769103   0.00178162
0.5                    6        1        0.9949874    3.137638e+01  4.100000e+02  8.013180e-01  2.600000e+02  0.0765278   0.00308199
0.5                    6        1        0.979795897  3.091906e+01  4.100000e+02  1.655447e+00  2.600000e+02  0.0754123   0.0063671
0.5                    6        2        0.99995      2.766408e+01  4.100000e+02  1.666888e+00  2.600000e+02  0.0674734   0.00641111
0.5                    6        2        0.9949874    2.925215e+01  4.100000e+02  1.953597e+00  2.600000e+02  0.0713467   0.00751383
0.5                    6        2        0.979795897  3.062938e+01  4.100000e+02  3.453390e+00  2.600000e+02  0.0747058   0.0132823
0.5                    6        3        0.99995      3.364892e+01  4.100000e+02  4.354662e+00  2.600000e+02  0.0820705   0.0167487
0.5                    6        3        0.9949874    3.716775e+01  4.100000e+02  5.006740e+00  2.600000e+02  0.090653    0.0192567
0.5                    6        3        0.979795897  4.134422e+01  4.100000e+02  7.663497e+00  2.600000e+02  0.10084     0.029475
0.5                    6        4        0.99995      4.305783e+01  4.100000e+02  8.255360e+00  2.600000e+02  0.105019    0.0317514
0.5                    6        4        0.9949874    5.142560e+01  4.100000e+02  9.922152e+00  2.600000e+02  0.125428    0.0381621
0.5                    6        4        0.979795897  6.082146e+01  4.100000e+02  1.467551e+01  2.600000e+02  0.148345    0.0564443
0.5                    6        5        0.99995      5.638090e+01  4.100000e+02  1.335566e+01  2.600000e+02  0.137514    0.0513679
0.5                    6        5        0.9949874    7.158979e+01  4.100000e+02  1.693952e+01  2.600000e+02  0.174609    0.065152
0.5                    6        5        0.979795897  8.959044e+01  4.100000e+02  2.515015e+01  2.600000e+02  0.218513    0.0967313
0.5                    6        6        0.99995      7.298908e+01  4.100000e+02  1.967013e+01  2.600000e+02  0.178022    0.0756543
0.5                    6        6        0.9949874    9.829208e+01  4.100000e+02  2.634600e+01  2.600000e+02  0.239737    0.101331
0.5                    6        6        0.979795897  1.294567e+02  4.100000e+02  3.983823e+01  2.600000e+02  0.315748    0.153224
0.5                    6        8        0.99995      1.161076e+02  4.100000e+02  3.602682e+01  2.600000e+02  0.283189    0.138565
0.5                    6        8        0.9949874    1.745236e+02  4.100000e+02  5.358714e+01  2.600000e+02  0.425667    0.206104
0.5                    6        8        0.979795897  2.510016e+02  4.100000e+02  8.521228e+01  2.600000e+02  0.612199    0.32774
0.5                    8        1        0.99995      5.996346e+01  4.100000e+02  4.747536e-01  2.600000e+02  0.146252    0.00182598
0.5                    8        1        0.9949874    5.957796e+01  4.100000e+02  1.914123e+00  2.600000e+02  0.145312    0.00736201
0.5                    8        1        0.979795897  5.843190e+01  4.100000e+02  5.638492e+00  2.600000e+02  0.142517    0.0216865
0.5                    8        2        0.99995      6.379390e+01  4.100000e+02  4.473537e+00  2.600000e+02  0.155595    0.0172059
0.5                    8        2        0.9949874    6.735816e+01  4.100000e+02  5.574983e+00  2.600000e+02  0.164288    0.0214422
0.5                    8        2        0.979795897  7.045033e+01  4.100000e+02  1.146234e+01  2.600000e+02  0.17183     0.0440859
0.5                    8        3        0.99995      8.616817e+01  4.100000e+02  1.332535e+01  2.600000e+02  0.210166    0.0512513
0.5                    8        3        0.9949874    9.514950e+01  4.100000e+02  1.487498e+01  2.600000e+02  0.232072    0.0572115
0.5                    8        3        0.979795897  1.044637e+02  4.100000e+02  2.376014e+01  2.600000e+02  0.25479     0.0913852
0.5                    8        4        0.99995      1.196956e+02  4.100000e+02  2.610496e+01  2.600000e+02  0.29194     0.100404
0.5                    8        4        0.9949874    1.371893e+02  4.100000e+02  2.924446e+01  2.600000e+02  0.334608    0.112479
0.5                    8        4        0.979795897  1.566374e+02  4.100000e+02  4.276574e+01  2.600000e+02  0.382042    0.164484
0.5                    8        5        0.99995      1.635672e+02  4.100000e+02  4.273398e+01  2.600000e+02  0.398944    0.164361
0.5                    8        5        0.9949874    1.939044e+02  4.100000e+02  4.901511e+01  2.600000e+02  0.472938    0.18852
0.5                    8        5        0.979795897  2.290357e+02  4.100000e+02  6.947068e+01  2.600000e+02  0.558624    0.267195
0.5                    8        6        0.99995      2.176688e+02  4.100000e+02  6.322500e+01  2.600000e+02  0.5309      0.243173
0.5                    8        6        0.9949874    2.663967e+02  4.100000e+02  7.463738e+01  2.600000e+02  0.649748    0.287067
0.5                    8        6        0.979795897  3.244659e+02  4.100000e+02  1.050056e+02  2.600000e+02  0.79138     0.403868
0.5                    8        8        0.99995      3.567510e+02  4.100000e+02  1.159296e+02  2.600000e+02  0.870124    0.445883
0.5                    8        8        0.9949874    4.639035e+02  4.100000e+02  1.454212e+02  2.600000e+02  1.13147     0.559312
0.5                    8        8        0.979795897  5.969996e+02  4.100000e+02  2.074840e+02  2.600000e+02  1.4561      0.798015
.70710678118654752440  2        1        0.99995      1.902655e+01  4.100000e+02  9.139252e-01  2.600000e+02  0.0464062   0.0035151
.70710678118654752440  2        1        0.9949874    1.915772e+01  4.100000e+02  1.525382e+00  2.600000e+02  0.0467261   0.00586685
.70710678118654752440  2        1        0.979795897  1.955599e+01  4.100000e+02  3.305405e+00  2.600000e+02  0.0476975   0.0127131
.70710678118654752440  2        2        0.99995      1.587492e+01  4.100000e+02  2.867523e+00  2.600000e+02  0.0387193   0.0110289
.70710678118654752440  2        2        0.9949874    1.590589e+01  4.100000e+02  2.723575e+00  2.600000e+02  0.0387949   0.0104753
.70710678118654752440  2        2        0.979795897  1.629881e+01  4.100000e+02  4.077894e+00  2.600000e+02  0.0397532   0.0156842
.70710678118654752440  2        3        0.99995      1.863251e+01  4.100000e+02  7.118594e+00  2.600000e+02  0.0454451   0.0273792
.70710678118654752440  2        3        0.9949874    1.767432e+01  4.100000e+02  5.485338e+00  2.600000e+02  0.0431081   0.0210975
.70710678118654752440  2        3        0.979795897  1.722377e+01  4.100000e+02  5.859752e+00  2.600000e+02  0.0420092   0.0225375
.70710678118654752440  2        4        0.99995      2.351177e+01  4.100000e+02  1.311364e+01  2.600000e+02  0.0573458   0.0504371
.70710678118654752440  2        4        0.9949874    2.034850e+01  4.100000e+02  8.753563e+00  2.600000e+02  0.0496305   0.0336675
.70710678118654752440  2        4        0.979795897  1.810819e+01  4.100000e+02  7.282219e+00  2.600000e+02  0.0441663   0.0280085
.70710678118654752440  2        5        0.99995      3.007951e+01  4.100000e+02  2.073405e+01  2.600000e+02  0.0733647   0.0797463
.70710678118654752440  2        5        0.9949874    2.319703e+01  4.100000e+02  1.207436e+01  2.600000e+02  0.0565781   0.0464398
.70710678118654752440  2        5        0.979795897  1.821614e+01  4.100000e+02  7.878299e+00  2.600000e+02  0.0444296   0.0303011
.70710678118654752440  2        6        0.99995      3.804735e+01  4.100000e+02  2.990770e+01  2.600000e+02  0.0927984   0.11503
.70710678118654752440  2        6        0.9949874    2.586509e+01  4.100000e+02  1.511370e+01  2.600000e+02  0.0630856   0.0581296
.70710678118654752440  2        6        0.979795897  1.739018e+01  4.100000e+02  7.491921e+00  2.600000e+02  0.0424151   0.0288151
.70710678118654752440  2        8        0.99995      5.796176e+01  4.100000e+02  5.267219e+01  2.600000e+02  0.14137     0.202585
.70710678118654752440  2        8        0.9949874    2.973671e+01  4.100000e+02  1.938475e+01  2.600000e+02  0.0725286   0.0745567
.70710678118654752440  2        8        0.979795897  1.347155e+01  4.100000e+02  4.439877e+00  2.600000e+02  0.0328574   0.0170764
.70710678118654752440  3        1        0.99995      1.585052e+01  4.100000e+02  9.098613e-01  2.600000e+02  0.0386598   0.00349947
.70710678118654752440  3        1        0.9949874    1.591616e+01  4.100000e+02  1.125414e+00  2.600000e+02  0.0388199   0.00432852
.70710678118654752440  3        1        0.979795897  1.612089e+01  4.100000e+02  1.784767e+00  2.600000e+02  0.0393192   0.00686449
.70710678118654752440  3        2        0.99995      1.120258e+01  4.100000e+02  1.151185e+00  2.600000e+02  0.0273234   0.00442763
.70710678118654752440  3        2        0.9949874    1.121917e+01  4.100000e+02  1.200697e+00  2.600000e+02  0.0273638   0.00461807
.70710678118654752440  3        2        0.979795897  1.139816e+01  4.100000e+02  1.714479e+00  2.600000e+02  0.0278004   0.00659415
.70710678118654752440  3        3        0.99995      1.077266e+01  4.100000e+02  1.677608e+00  2.600000e+02  0.0262748   0.00645234
.70710678118654752440  3        3        0.9949874    1.048060e+01  4.100000e+02  1.336691e+00  2.600000e+02  0.0255624   0.00514112
.70710678118654752440  3        3        0.979795897  1.047790e+01  4.100000e+02  1.621610e+00  2.600000e+02  0.0255559   0.00623696
.70710678118654752440  3        4        0.99995      1.110671e+01  4.100000e+02  2.397339e+00  2.600000e+02  0.0270895   0.00922053
.70710678118654752440  3        4        0.9949874    1.021278e+01  4.100000e+02  1.366625e+00  2.600000e+02  0.0249092   0.00525625
.70710678118654752440  3        4        0.979795897  1.005526e+01  4.100000e+02  1.467469e+00  2.600000e+02  0.024525    0.00564411
.70710678118654752440  3        5        0.99995      1.177146e+01  4.100000e+02  3.282176e+00  2.600000e+02  0.0287109   0.0126238
.70710678118654752440  3        5        0.9949874    9.988814e+00  4.100000e+02  1.276816e+00  2.600000e+02  0.024363    0.00491083
.70710678118654752440  3        5        0.979795897  1.007270e+01  4.100000e+02  1.591660e+00  2.600000e+02  0.0245676   0.00612177
.70710678118654752440  3        6        0.99995      1.265483e+01  4.100000e+02  4.311096e+00  2.600000e+02  0.0308654   0.0165811
.70710678118654752440  3        6        0.9949874    9.762005e+00  4.100000e+02  1.125605e+00  2.600000e+02  0.0238098   0.00432925
.70710678118654752440  3        6        0.979795897  1.102166e+01  4.100000e+02  2.590860e+00  2.600000e+02  0.0268821   0.00996485
.70710678118654752440  3        8        0.99995      1.493218e+01  4.100000e+02  6.726327e+00  2.600000e+02  0.03642     0.0258705
.70710678118654752440  3        8        0.9949874    9.704781e+00  4.100000e+02  1.199682e+00  2.600000e+02  0.0236702   0.00461416
.70710678118654752440  3        8        0.979795897  1.946721e+01  4.100000e+02  1.084317e+01  2.600000e+02  0.047481    0.0417045
.70710678118654752440  4        1        0.99995      1.785950e+01  4.100000e+02  9.081318e-01  2.600000e+02  0.0435598   0.00349281
.70710678118654752440  4        1        0.9949874    1.784382e+01  4.100000e+02  9.528772e-01  2.600000e+02  0.0435215   0.00366491
.70710678118654752440  4        1        0.979795897  1.780687e+01  4.100000e+02  1.103209e+00  2.600000e+02  0.0434314   0.00424311
.70710678118654752440  4        2        0.99995      1.317811e+01  4.100000e+02  1.059857e+00  2.600000e+02  0.0321417   0.00407637
.70710678118654752440  4        2        0.9949874    1.352982e+01  4.100000e+02  1.160965e+00  2.600000e+02  0.0329996   0.00446525
.70710678118654752440  4        2        0.979795897  1.385417e+01  4.100000e+02  1.297060e+00  2.600000e+02  0.0337907   0.00498869
.70710678118654752440  4        3        0.99995      1.263896e+01  4.100000e+02  1.428822e+00  2.600000e+02  0.0308267   0.00549547
.70710678118654752440  4        3        0.9949874    1.366010e+01  4.100000e+02  1.933675e+00  2.600000e+02  0.0333173   0.00743721
